date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:18:22	186474/186474	---M--	200	added ('OK')	image/svg+xml	etag:%225cc7e755-2d86a%22	http://www.urbanui.com/celestial/template/vendors/typicons.font/font/typicons.svg	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/typicons.font/font/typicons.svg	(from http://www.urbanui.com/celestial/template/vendors/typicons.font/font/typicons.css)
11:18:23	2874/2874	---M--	200	added ('OK')	image/png	etag:%225cc7e755-b3a%22	http://www.urbanui.com/celestial/template/images/sprites/jsgrid-icons.png	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/sprites/jsgrid-icons.png	(from http://www.urbanui.com/celestial/template/css/vertical-layout-light/style.css)
11:18:26	59872/59872	---M--	200	added ('OK')	application/font-woff	etag:%22e9e0-587b949a10583%22	http://www.urbanui.com/celestial/template/vendors/typicons.font/font/typicons.woff	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/typicons.font/font/typicons.woff	(from http://www.urbanui.com/celestial/template/vendors/typicons.font/font/typicons.css)
11:18:32	100204/100204	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221876c-587b949a0f5e3%22	http://www.urbanui.com/celestial/template/vendors/typicons.font/font/typicons.eot	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/typicons.font/font/typicons.eot	(from http://www.urbanui.com/celestial/template/vendors/typicons.font/font/typicons.css)
11:18:33	99920/99920	---M--	200	added ('OK')	application/font-sfnt	etag:%2218650-587b949a10583%22	http://www.urbanui.com/celestial/template/vendors/typicons.font/font/typicons.ttf	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/typicons.font/font/typicons.ttf	(from http://www.urbanui.com/celestial/template/vendors/typicons.font/font/typicons.css)
11:18:35	11141/11141	---M--	200	added ('OK')	image/jpeg	etag:%225cc7e755-2b85%22	http://www.urbanui.com/celestial/template/images/faces/face11.jpg	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/faces/face11.jpg	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/widgets/widgets.html)
11:18:36	11746/11746	---M--	200	added ('OK')	image/jpeg	etag:%225cc7e755-2de2%22	http://www.urbanui.com/celestial/template/images/faces/face9.jpg	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/faces/face9.jpg	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/widgets/widgets.html)
11:18:36	10063/10063	---M--	200	added ('OK')	image/jpeg	etag:%225cc7e755-274f%22	http://www.urbanui.com/celestial/template/images/faces/face12.jpg	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/faces/face12.jpg	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/widgets/widgets.html)
11:18:38	10862/10862	---M--	200	added ('OK')	image/jpeg	etag:%225cc7e755-2a6e%22	http://www.urbanui.com/celestial/template/images/faces/face5.jpg	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/faces/face5.jpg	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/widgets/widgets.html)
11:18:39	12222/12222	---M--	200	added ('OK')	image/jpeg	etag:%225cc7e755-2fbe%22	http://www.urbanui.com/celestial/template/images/faces/face6.jpg	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/faces/face6.jpg	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/widgets/widgets.html)
11:18:40	10400/10400	---M--	200	added ('OK')	image/jpeg	etag:%225cc7e755-28a0%22	http://www.urbanui.com/celestial/template/images/faces/face7.jpg	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/faces/face7.jpg	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/widgets/widgets.html)
11:18:42	15062/15062	---M--	200	added ('OK')	image/jpeg	etag:%225cc7e755-3ad6%22	http://www.urbanui.com/celestial/template/images/faces/face8.jpg	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/faces/face8.jpg	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/widgets/widgets.html)
11:18:42	12977/12977	---M--	200	added ('OK')	image/jpeg	etag:%225cc7e755-32b1%22	http://www.urbanui.com/celestial/template/images/faces/face1.jpg	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/faces/face1.jpg	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/widgets/widgets.html)
11:18:44	13908/13908	---M--	200	added ('OK')	image/jpeg	etag:%225cc7e755-3654%22	http://www.urbanui.com/celestial/template/images/faces/face15.jpg	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/faces/face15.jpg	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/widgets/widgets.html)
11:18:45	636/636	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-27c%22	http://www.urbanui.com/celestial/template/js/modal-demo.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/js/modal-demo.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/modals.html)
11:18:45	18563/18563	---M--	200	added ('OK')	image/jpeg	etag:%225cc7e755-4883%22	http://www.urbanui.com/celestial/template/images/samples/300x300/10.jpg	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/samples/300x300/10.jpg	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/accordions.html)
11:18:46	5925/5925	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-1725%22	http://www.urbanui.com/celestial/template/js/progress-bar.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/js/progress-bar.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/progress.html)
11:18:46	491/491	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-1eb%22	http://www.urbanui.com/celestial/template/js/paginate.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/js/paginate.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/pagination.html)
11:18:47	165567/165567	---M--	200	added ('OK')	image/jpeg	etag:%225cc7e755-286bf%22	http://www.urbanui.com/celestial/template/images/auth/login-bg.jpg	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/auth/login-bg.jpg	(from http://www.urbanui.com/celestial/template/css/vertical-layout-light/style.css)
11:18:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2005:48:47%20GMT	http://www.urbanui.com/celestial/template/images/samples/300X300/12.jpg	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/samples/300X300/12.jpg	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/tabs.html)
11:18:50	14469/14469	---M--	200	added ('OK')	image/jpeg	etag:%225cc7e755-3885%22	http://www.urbanui.com/celestial/template/images/samples/300x300/3.jpg	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/samples/300x300/3.jpg	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/tabs.html)
11:18:56	44395/44395	---M--	200	added ('OK')	image/jpeg	etag:%225cc7e755-ad6b%22	http://www.urbanui.com/celestial/template/images/samples/300x300/4.jpg	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/samples/300x300/4.jpg	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/tabs.html)
11:18:56	33549/33549	---M--	200	added ('OK')	image/jpeg	etag:%225cc7e755-830d%22	http://www.urbanui.com/celestial/template/images/samples/300x300/15.jpg	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/samples/300x300/15.jpg	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/tabs.html)
11:18:57	212664/212664	---M--	200	added ('OK')	image/jpeg	etag:%225cc7e755-33eb8%22	http://www.urbanui.com/celestial/template/images/auth/lockscreen-bg.jpg	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/auth/lockscreen-bg.jpg	(from http://www.urbanui.com/celestial/template/css/vertical-layout-light/style.css)
11:18:57	85814/85814	---M--	200	added ('OK')	image/jpeg	etag:%225cc7e755-14f36%22	http://www.urbanui.com/celestial/template/images/samples/300x300/13.jpg	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/samples/300x300/13.jpg	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/tabs.html)
11:18:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2005:48:57%20GMT	http://www.urbanui.com/celestial/template/images/samples/300X300/10.jpg	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/samples/300X300/10.7c.delayed	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/tabs.html)
11:18:58	27415/27415	---M--	200	added ('OK')	image/jpeg	etag:%225cc7e755-6b17%22	http://www.urbanui.com/celestial/template/images/samples/300x300/14.jpg	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/samples/300x300/14.jpg	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/tabs.html)
11:18:58	0/-1	---M--	301	error ('')			http://www.urbanui.com/celestial/template/images/samples/300X300/10.jpg	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/samples/300X300/10.7f.delayed	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/tabs.html)
11:18:59	0/-1	---M--	301	error ('')			http://www.urbanui.com/celestial/template/images/samples/300X300/10.jpg	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/samples/300X300/10.82.delayed	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/tabs.html)
11:19:00	974/974	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-3ce%22	http://www.urbanui.com/celestial/template/js/tabs.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/js/tabs.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/tabs.html)
11:19:01	809/809	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-329%22	http://www.urbanui.com/celestial/template/js/tooltips.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/js/tooltips.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/tooltips.html)
11:19:02	41960/41960	---M--	200	added ('OK')	image/jpeg	etag:%225cc7e755-a3e8%22	http://www.urbanui.com/celestial/template/images/samples/300x300/1.jpg	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/samples/300x300/1.jpg	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/tabs.html)
11:19:02	807/807	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-327%22	http://www.urbanui.com/celestial/template/js/popover.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/js/popover.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/tooltips.html)
11:19:02	466/466	---MCZ	200	added ('OK')	text/css	etag:W/%225cc7e755-1d2%22	http://www.urbanui.com/celestial/template/vendors/dragula/dragula.min.css	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/dragula/dragula.min.css	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/dragula.html)
11:19:02	43006/43006	---M--	200	added ('OK')	image/jpeg	etag:%225cc7e755-a7fe%22	http://www.urbanui.com/celestial/template/images/samples/300x300/2.jpg	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/samples/300x300/2.jpg	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/tabs.html)
11:19:03	789/789	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-315%22	http://www.urbanui.com/celestial/template/js/dragula.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/js/dragula.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/dragula.html)
11:19:03	10917/10917	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-2aa5%22	http://www.urbanui.com/celestial/template/vendors/clipboard/clipboard.min.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/clipboard/clipboard.min.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/clipboard.html)
11:19:03	11396/11396	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-2c84%22	http://www.urbanui.com/celestial/template/vendors/dragula/dragula.min.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/dragula/dragula.min.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/dragula.html)
11:19:03	223/223	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-df%22	http://www.urbanui.com/celestial/template/js/clipboard.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/js/clipboard.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/clipboard.html)
11:19:04	5364/5364	---MCZ	200	added ('OK')	text/css	etag:W/%225cc7e755-14f4%22	http://www.urbanui.com/celestial/template/vendors/jquery-contextmenu/jquery.contextMenu.min.css	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/jquery-contextmenu/jquery.contextMenu.min.css	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/context-menu.html)
11:19:04	27583/27583	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-6bbf%22	http://www.urbanui.com/celestial/template/vendors/jquery-contextmenu/jquery.contextMenu.min.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/jquery-contextmenu/jquery.contextMenu.min.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/context-menu.html)
11:19:04	5077/5077	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-13d5%22	http://www.urbanui.com/celestial/template/js/context-menu.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/js/context-menu.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/context-menu.html)
11:19:04	3555/3555	---MCZ	200	added ('OK')	text/css	etag:W/%225cc7e755-de3%22	http://www.urbanui.com/celestial/template/vendors/nouislider/nouislider.min.css	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/nouislider/nouislider.min.css	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/slider.html)
11:19:05	3428/3428	---MCZ	200	added ('OK')	text/css	etag:W/%225cc7e755-d64%22	http://www.urbanui.com/celestial/template/vendors/ion-rangeslider/css/ion.rangeSlider.css	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/ion-rangeslider/css/ion.rangeSlider.css	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/slider.html)
11:19:06	2206/2206	---MCZ	200	added ('OK')	text/css	etag:W/%225cc7e755-89e%22	http://www.urbanui.com/celestial/template/vendors/ion-rangeslider/css/ion.rangeSlider.skinFlat.css	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/ion-rangeslider/css/ion.rangeSlider.skinFlat.css	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/slider.html)
11:19:06	40975/40975	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-a00f%22	http://www.urbanui.com/celestial/template/vendors/ion-rangeslider/js/ion.rangeSlider.min.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/ion-rangeslider/js/ion.rangeSlider.min.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/slider.html)
11:19:07	6998/6998	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-1b56%22	http://www.urbanui.com/celestial/template/js/no-ui-slider.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/js/no-ui-slider.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/slider.html)
11:19:07	3264/3264	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-cc0%22	http://www.urbanui.com/celestial/template/js/ion-range-slider.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/js/ion-range-slider.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/slider.html)
11:19:07	3592/3592	---MCZ	200	added ('OK')	text/css	etag:W/%225cc7e755-e08%22	http://www.urbanui.com/celestial/template/vendors/owl-carousel-2/owl.carousel.min.css	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/owl-carousel-2/owl.carousel.min.css	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/carousel.html)
11:19:08	1142/1142	---MCZ	200	added ('OK')	text/css	etag:W/%225cc7e755-476%22	http://www.urbanui.com/celestial/template/vendors/owl-carousel-2/owl.theme.default.min.css	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/owl-carousel-2/owl.theme.default.min.css	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/carousel.html)
11:19:12	50263/50263	---M--	200	added ('OK')	image/jpeg	etag:%225cc7e755-c457%22	http://www.urbanui.com/celestial/template/images/carousel/banner_12.jpg	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/carousel/banner_12.jpg	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/carousel.html)
11:19:17	21818/21818	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-553a%22	http://www.urbanui.com/celestial/template/vendors/nouislider/nouislider.min.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/nouislider/nouislider.min.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/slider.html)
11:19:18	82888/82888	---M--	200	added ('OK')	image/jpeg	etag:%225cc7e755-143c8%22	http://www.urbanui.com/celestial/template/images/carousel/banner_2.jpg	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/carousel/banner_2.jpg	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/carousel.html)
11:19:29	111673/111673	---M--	200	added ('OK')	image/jpeg	etag:%225cc7e755-1b439%22	http://www.urbanui.com/celestial/template/images/carousel/banner_5.jpg	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/carousel/banner_5.jpg	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/carousel.html)
11:19:30	77585/77585	---M--	200	added ('OK')	image/jpeg	etag:%225cc7e755-12f11%22	http://www.urbanui.com/celestial/template/images/carousel/banner_7.jpg	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/carousel/banner_7.jpg	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/carousel.html)
11:19:43	229448/229448	---M--	200	added ('OK')	image/jpeg	etag:%225cc7e755-38048%22	http://www.urbanui.com/celestial/template/images/carousel/banner_4.jpg	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/carousel/banner_4.jpg	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/carousel.html)
11:19:45	88608/88608	---M--	200	added ('OK')	image/jpeg	etag:%225cc7e755-15a20%22	http://www.urbanui.com/celestial/template/images/carousel/banner_3.jpg	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/carousel/banner_3.jpg	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/carousel.html)
11:19:45	41419/41419	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-a1cb%22	http://www.urbanui.com/celestial/template/vendors/owl-carousel-2/owl.carousel.min.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/owl-carousel-2/owl.carousel.min.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/carousel.html)
11:19:46	9513/9513	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-2529%22	http://www.urbanui.com/celestial/template/vendors/colcade/colcade.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/colcade/colcade.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/colcade.html)
11:19:46	176/176	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-b0%22	http://www.urbanui.com/celestial/template/js/tight-grid.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/js/tight-grid.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/colcade.html)
11:19:47	15196/15196	---MCZ	200	added ('OK')	text/css	etag:W/%225cc7e755-3b5c%22	http://www.urbanui.com/celestial/template/vendors/select2/select2.min.css	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/select2/select2.min.css	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/forms/basic_elements.html)
11:19:47	16792/16792	---MCZ	200	added ('OK')	text/css	etag:W/%225cc7e755-4198%22	http://www.urbanui.com/celestial/template/vendors/select2-bootstrap-theme/select2-bootstrap.min.css	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/select2-bootstrap-theme/select2-bootstrap.min.css	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/forms/basic_elements.html)
11:19:49	39749/39749	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-9b45%22	http://www.urbanui.com/celestial/template/vendors/typeahead.js/typeahead.bundle.min.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/typeahead.js/typeahead.bundle.min.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/forms/basic_elements.html)
11:19:50	140444/140444	---M--	200	added ('OK')	image/jpeg	etag:%225cc7e755-2249c%22	http://www.urbanui.com/celestial/template/images/carousel/banner_10.jpg	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/images/carousel/banner_10.jpg	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/ui-features/carousel.html)
11:19:50	398/398	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-18e%22	http://www.urbanui.com/celestial/template/js/file-upload.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/js/file-upload.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/forms/basic_elements.html)
11:19:50	66664/66664	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-10468%22	http://www.urbanui.com/celestial/template/vendors/select2/select2.min.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/select2/select2.min.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/forms/basic_elements.html)
11:19:51	1929/1929	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-789%22	http://www.urbanui.com/celestial/template/js/typeahead.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/js/typeahead.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/forms/basic_elements.html)
11:19:51	237/237	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc7e755-ed%22	http://www.urbanui.com/celestial/template/js/select2.js	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/js/select2.js	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/forms/basic_elements.html)
11:19:52	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%225cc7e755-7918%22	http://www.urbanui.com/celestial/template/vendors/font-awesome/css/font-awesome.min.css	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/font-awesome/css/font-awesome.min.css	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/forms/advanced_elements.html)
11:19:52	1276/1276	---MCZ	200	added ('OK')	text/css	etag:W/%225cc7e755-4fc%22	http://www.urbanui.com/celestial/template/vendors/jquery-bar-rating/bars-1to10.css	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/jquery-bar-rating/bars-1to10.css	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/forms/advanced_elements.html)
11:19:52	1265/1265	---MCZ	200	added ('OK')	text/css	etag:W/%225cc7e755-4f1%22	http://www.urbanui.com/celestial/template/vendors/jquery-bar-rating/bars-horizontal.css	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/jquery-bar-rating/bars-horizontal.css	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/forms/advanced_elements.html)
11:19:52	1249/1249	---MCZ	200	added ('OK')	text/css	etag:W/%225cc7e755-4e1%22	http://www.urbanui.com/celestial/template/vendors/jquery-bar-rating/bars-movie.css	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/jquery-bar-rating/bars-movie.css	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/forms/advanced_elements.html)
11:19:53	1665/1665	---MCZ	200	added ('OK')	text/css	etag:W/%225cc7e755-681%22	http://www.urbanui.com/celestial/template/vendors/jquery-bar-rating/bars-pill.css	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/jquery-bar-rating/bars-pill.css	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/forms/advanced_elements.html)
11:19:53	1374/1374	---MCZ	200	added ('OK')	text/css	etag:W/%225cc7e755-55e%22	http://www.urbanui.com/celestial/template/vendors/jquery-bar-rating/bars-reversed.css	C:/Users/Admin/Desktop/GST%20DATA/GST_template3/www.urbanui.com/celestial/template/vendors/jquery-bar-rating/bars-reversed.css	(from http://www.urbanui.com/celestial/template/demo/vertical-default-light/pages/forms/advanced_elements.html)
